rule,label,affine,mle_mean,mle_sd,n_inf,samples,v_front_mean,v_front_sd,D_norm_mean,D_norm_sd,fill_mean,fill_sd,h_final_mean,r_final_mean,cone_grows
149042,B145/S0158,False,1.390467,0.002907,0,10,0.973055,0.016554,0.339917,0.006068,0.359045,0.010502,6791.20,68.10,True
149196,B2367/S0158,False,1.519564,0.001067,0,10,0.979317,0.013550,0.367844,0.008854,0.383542,0.010469,7363.90,68.50,True
149344,B568/S0158,False,0.127684,0.149757,0,10,0.040577,0.013794,0.000293,0.000182,0.113896,0.037376,4.50,2.50,False
149506,B1/S258,False,1.478416,0.001558,0,10,0.964501,0.014562,0.288303,0.007013,0.309781,0.005621,5778.50,67.50,True
149600,B56/S258,False,1.227171,0.069142,0,10,0.016231,0.027587,0.000059,0.000094,0.019407,0.038553,0.90,1.00,False
149896,B378/S258,False,1.679443,0.007306,0,10,0.039051,0.051863,0.000131,0.000180,0.012066,0.015874,2.20,2.50,False
149940,B24578/S258,False,1.744150,0.001318,0,10,1.000000,0.000000,0.454760,0.003572,0.454760,0.003572,9099.30,70.00,True
149952,B678/S258,False,1.098612,0.000000,0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
150148,B27/S0258,False,1.592423,0.000947,0,10,0.995131,0.007840,0.364451,0.003346,0.368053,0.006411,7283.20,69.70,True
150228,B2467/S0258,False,1.959706,0.000935,0,10,1.000000,0.000000,0.477470,0.002754,0.477470,0.002754,9512.90,70.00,True
150520,B345678/S0258,False,1.428018,0.001548,0,10,0.940261,0.020897,0.317369,0.012489,0.358672,0.009594,6360.60,65.70,True
150616,B346/S1258,False,1.758694,0.001317,0,10,0.998377,0.005133,0.436190,0.008101,0.437584,0.006546,8714.30,69.90,True
150984,B3678/S1258,False,1.666755,0.006843,0,10,0.973837,0.009862,0.264470,0.016944,0.278896,0.019901,5157.50,67.90,True
151126,B1246/S01258,False,1.866365,0.001856,0,10,1.000000,0.000000,0.470042,0.003375,0.470042,0.003375,9366.90,70.00,True
151142,B1256/S01258,False,1.449855,0.002069,0,10,0.993895,0.007460,0.400080,0.009956,0.404985,0.009222,7989.10,69.50,True
151256,B3467/S01258,False,1.750408,0.001198,0,10,0.997944,0.005163,0.432327,0.008468,0.434087,0.006909,8645.90,69.80,True
151330,B158/S01258,False,1.242366,0.012776,0,10,0.527376,0.055161,0.033776,0.007326,0.120853,0.025806,564.20,34.10,True
151568,B4/S358,False,1.632866,0.060601,0,10,0.009739,0.030796,0.000026,0.000082,0.002367,0.007485,0.40,0.60,False
151684,B27/S358,False,1.658762,0.000787,0,10,0.996754,0.006844,0.349377,0.004908,0.351657,0.005366,6976.10,69.80,True
151718,B1257/S358,False,1.803302,0.001967,0,10,1.000000,0.000000,0.450645,0.002834,0.450645,0.002834,8959.90,70.00,True
151830,B1248/S358,False,1.975206,0.001180,0,10,1.000000,0.000000,0.475767,0.003931,0.475767,0.003931,9486.20,70.00,True
151890,B1468/S358,False,1.919835,0.003591,0,10,1.000000,0.000000,0.436530,0.004970,0.436530,0.004970,8713.90,70.00,True
151952,B478/S358,False,1.603367,0.053246,0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
152224,B57/S0358,False,1.437453,0.044056,0,10,0.043823,0.024256,0.000163,0.000120,0.053038,0.030289,2.50,2.70,False
152394,B1368/S0358,False,1.912438,0.000879,0,10,1.000000,0.000000,0.471218,0.002360,0.471218,0.002360,9357.60,70.00,True
152544,B5678/S0358,False,1.452582,0.075278,0,10,0.048693,0.025377,0.000189,0.000142,0.051263,0.033997,2.90,3.00,False
152598,B124/S1358,False,1.992083,0.001919,0,10,1.000000,0.000000,0.480813,0.002381,0.480813,0.002381,9560.40,70.00,True
153068,B235678/S1358,False,1.821455,0.000942,0,10,1.000000,0.000000,0.460181,0.003772,0.460181,0.003772,9145.60,70.00,True
153090,B1/S01358,False,1.629032,0.031635,0,10,0.351231,0.061011,0.011257,0.003381,0.089516,0.023651,170.60,21.70,True
153098,B13/S01358,False,1.848016,0.001053,0,10,1.000000,0.000000,0.462451,0.003594,0.462451,0.003594,9246.80,70.00,True
153144,B345/S01358,False,1.652347,0.001350,0,10,0.996754,0.006844,0.426906,0.007487,0.429671,0.006593,8529.90,69.80,True
153240,B347/S01358,False,1.807666,0.001160,0,10,1.000000,0.000000,0.459567,0.005512,0.459567,0.005512,9148.70,70.00,True
153244,B2347/S01358,False,1.741384,0.002008,0,10,0.996863,0.006619,0.433980,0.007438,0.436689,0.005811,8678.00,69.80,True
153352,B38/S01358,False,1.736429,0.002790,0,10,0.996626,0.006320,0.311730,0.007518,0.313827,0.006880,6127.80,69.70,True
153420,B2368/S01358,False,1.820162,0.000766,0,10,1.000000,0.000000,0.466406,0.003415,0.466406,0.003415,9247.70,70.00,True
153426,B1468/S01358,False,2.010094,0.000920,0,10,1.000000,0.000000,0.477398,0.003902,0.477398,0.003902,9512.10,70.00,True
153776,B457/S2358,False,1.322003,0.070159,0,10,0.350587,0.092197,0.003763,0.001034,0.031199,0.008168,57.90,21.60,True
153874,B148/S2358,False,1.830088,0.001354,0,10,1.000000,0.000000,0.448560,0.005925,0.448560,0.005925,8939.90,70.00,True
154188,B236/S02358,False,1.699150,0.001493,0,10,1.000000,0.000000,0.448218,0.006447,0.448218,0.006447,8974.30,70.00,True
154418,B1458/S02358,False,1.743073,0.001139,0,10,1.000000,0.000000,0.450598,0.006113,0.450598,0.006113,8988.90,70.00,True
154630,B12/S12358,False,1.456466,0.097414,0,10,0.107124,0.060827,0.001679,0.001144,0.109574,0.063832,25.70,6.60,True
154772,B247/S12358,False,1.918711,0.000838,0,10,1.000000,0.000000,0.476013,0.002501,0.476013,0.002501,9467.70,70.00,True
154964,B2468/S12358,False,2.031277,0.001430,0,10,1.000000,0.000000,0.488993,0.002804,0.488993,0.002804,9722.90,70.00,True
155636,B245678/S012358,False,1.680538,0.001441,0,10,0.993508,0.008382,0.401697,0.007529,0.406939,0.007296,8029.50,69.60,True
155652,B2/S458,False,1.460073,0.001621,0,10,0.966454,0.014014,0.272968,0.007834,0.292164,0.008237,5475.50,67.50,True
155668,B24/S458,False,1.733307,0.001692,0,10,1.000000,0.000000,0.433596,0.003322,0.433596,0.003322,8653.40,70.00,True
155896,B34567/S458,False,1.206726,0.001847,0,10,0.734269,0.387129,0.237220,0.125213,0.281330,0.148704,4758.10,51.60,True
156070,B12578/S458,False,1.543472,0.001484,0,10,0.993932,0.007929,0.406100,0.008845,0.411054,0.008487,8097.30,69.60,True
156264,B356/S0458,False,1.408184,0.091184,0,10,0.560183,0.071987,0.005508,0.000950,0.017276,0.001963,82.90,34.50,True
156432,B48/S0458,False,0.209783,0.333594,0,10,0.050316,0.028061,0.000222,0.000166,0.055385,0.034483,3.40,3.10,False
156496,B468/S0458,False,0.206599,0.332673,0,10,0.084401,0.032281,0.000254,0.000128,0.033641,0.014425,3.90,5.20,False
156538,B134568/S0458,False,1.343261,0.001511,0,10,0.863165,0.304005,0.302150,0.106455,0.328517,0.115999,6055.40,60.40,True
156580,B2578/S0458,False,1.621586,0.001198,0,10,0.998698,0.004118,0.377968,0.006975,0.378970,0.007708,7523.20,69.90,True
156632,B34678/S0458,False,1.587486,0.001282,0,10,0.997279,0.005868,0.397672,0.005473,0.399827,0.003558,7940.20,69.80,True
156774,B1256/S1458,False,1.496326,0.001515,0,10,0.993996,0.007367,0.407474,0.006070,0.412432,0.007541,8153.20,69.50,True
156850,B1457/S1458,False,1.474745,0.000726,0,10,0.996139,0.006796,0.415107,0.008764,0.418307,0.007328,8274.50,69.70,True
156936,B38/S1458,False,1.414098,0.050268,0,10,0.175390,0.095188,0.001043,0.000810,0.019619,0.014233,15.90,10.90,True
156998,B1268/S1458,False,1.441347,0.001791,0,10,0.970041,0.017652,0.360943,0.011159,0.383427,0.006634,7202.60,67.70,True
157028,B2568/S1458,False,1.630800,0.001199,0,10,0.998377,0.005133,0.411282,0.006875,0.412616,0.006773,8228.30,69.90,True
157260,B236/S01458,False,1.624960,0.000732,0,10,0.994253,0.007551,0.411646,0.007791,0.416400,0.007506,8206.70,69.50,True
157284,B256/S01458,False,1.607936,0.001494,0,10,0.998377,0.005133,0.415852,0.004116,0.417226,0.006137,8285.60,69.90,True
157752,B345/S2458,False,1.389261,0.001409,0,10,0.979623,0.011536,0.371774,0.013317,0.387275,0.012126,7412.00,68.70,True
157834,B137/S2458,False,1.839756,0.001828,0,10,1.000000,0.000000,0.446029,0.004787,0.446029,0.004787,8899.30,70.00,True
157936,B4567/S2458,False,1.335464,0.018956,0,10,0.766055,0.062663,0.030147,0.012328,0.048029,0.013332,249.60,48.80,True
157988,B258/S2458,False,1.730428,0.000963,0,10,1.000000,0.000000,0.453089,0.003128,0.453089,0.003128,9024.40,70.00,True
158214,B12/S02458,False,1.429093,0.001103,0,10,0.969821,0.017247,0.349631,0.009701,0.371730,0.012256,7032.00,67.80,True
158234,B134/S02458,False,1.595336,0.002184,0,10,0.988929,0.010443,0.411626,0.006760,0.420840,0.004173,8206.70,69.20,True
158240,B5/S02458,False,1.517772,0.000549,0,10,0.074662,0.017448,0.000365,0.000103,0.060740,0.033571,5.60,4.60,False
158280,B36/S02458,False,1.828048,0.002312,0,10,1.000000,0.000000,0.403922,0.013803,0.403922,0.013803,7976.70,70.00,True
158376,B357/S02458,False,1.897770,0.002237,0,10,1.000000,0.000000,0.474765,0.005033,0.474765,0.005033,9426.60,70.00,True
158920,B367/S12458,False,1.767027,0.000790,0,10,1.000000,0.000000,0.439973,0.003931,0.439973,0.003931,8778.90,70.00,True
159296,B6/S012458,False,1.460727,0.031558,0,10,0.042200,0.015681,0.000313,0.000140,0.134200,0.065428,4.80,2.60,False
159394,B157/S012458,False,1.436436,0.011034,0,10,0.823028,0.034200,0.172042,0.014573,0.254072,0.026843,3381.30,57.20,True
159764,B24/S3458,False,1.440968,0.012685,0,10,0.856498,0.034034,0.179443,0.016086,0.244239,0.017295,3553.10,59.10,True
159780,B25/S3458,False,1.507842,0.002076,0,10,0.990813,0.010215,0.377703,0.007197,0.384782,0.009126,7566.30,69.20,True
159856,B456/S3458,False,1.205252,0.051614,0,10,0.803634,0.283928,0.207061,0.077245,0.258742,0.094131,3993.80,55.40,True
159970,B1567/S3458,False,1.290320,0.002953,0,10,0.916894,0.017864,0.306460,0.009022,0.364390,0.015385,6145.70,64.10,True
159992,B34567/S3458,False,1.074361,0.003965,0,10,0.888064,0.025479,0.261905,0.010422,0.331596,0.009332,5205.80,62.10,True
160402,B147/S03458,False,1.486708,0.002111,0,10,0.973365,0.016024,0.364657,0.007833,0.384917,0.011429,7315.20,68.10,True
160784,B4/S13458,False,1.277000,0.042761,0,10,0.703899,0.071209,0.072592,0.025093,0.141265,0.034404,1151.50,46.10,True
160802,B15/S13458,False,1.378085,0.006811,0,10,0.935863,0.020329,0.322404,0.008046,0.367984,0.011535,6464.40,65.50,True
160812,B235/S13458,False,1.497353,0.001390,0,10,0.985108,0.011242,0.378168,0.009320,0.389622,0.008229,7572.80,69.00,True
161066,B1358/S13458,False,1.594610,0.002131,0,10,0.996754,0.006844,0.407726,0.006302,0.410385,0.006606,8122.30,69.80,True
161224,B3678/S13458,False,1.492960,0.002240,0,10,0.962616,0.013360,0.363729,0.008143,0.392364,0.008899,7281.30,67.60,True
161316,B25/S013458,False,1.536834,0.003057,0,10,0.978635,0.016337,0.375036,0.004481,0.391672,0.011038,7508.80,68.50,True
161322,B135/S013458,False,1.579326,0.002415,0,10,0.993724,0.008127,0.400983,0.007080,0.406031,0.005917,8040.00,69.60,True
161350,B126/S013458,False,1.405001,0.004188,0,10,0.927679,0.018888,0.314525,0.007879,0.365431,0.016145,6290.40,65.00,True
161452,B2357/S013458,False,1.617952,0.001059,0,10,1.000000,0.000000,0.412434,0.004632,0.412434,0.004632,8206.40,70.00,True
161498,B13467/S013458,False,1.549179,0.001544,0,10,0.988638,0.007840,0.383732,0.005258,0.392562,0.006237,7650.70,69.30,True
161528,B34567/S013458,False,1.124759,0.002422,0,10,0.803246,0.283018,0.235025,0.082993,0.294681,0.104067,4733.90,56.30,True
161840,B45/S23458,False,1.104318,0.007824,0,10,0.904282,0.034632,0.284665,0.011722,0.348653,0.025225,5717.30,63.10,True
161908,B2456/S23458,False,1.333200,0.002122,0,10,0.862648,0.303501,0.285644,0.100673,0.310822,0.109596,5704.30,60.30,True
162208,B578/S23458,False,1.437260,0.049374,0,10,0.216444,0.096515,0.005614,0.002399,0.103598,0.059795,86.40,13.40,True
162236,B234578/S23458,False,1.110917,0.005700,0,10,0.812481,0.286566,0.238582,0.084889,0.292227,0.102972,4801.70,56.80,True
162242,B1678/S23458,False,1.301443,0.056317,0,10,0.109035,0.045211,0.001789,0.000768,0.184975,0.177671,28.90,7.00,True
162608,B458/S023458,False,1.148417,0.004132,0,10,0.922772,0.018237,0.299872,0.008274,0.352076,0.015746,6006.70,64.50,True
162796,B235678/S023458,False,1.366739,0.001048,0,10,0.949887,0.011864,0.316156,0.003716,0.350251,0.008747,6351.60,66.40,True
162952,B37/S123458,False,1.281209,0.159696,0,10,0.088336,0.052938,0.001414,0.001036,0.139094,0.098164,21.50,5.50,False
163084,B238/S123458,False,1.141878,0.045809,0,10,0.064924,0.024196,0.000698,0.000523,0.139430,0.079285,10.70,4.00,False
163220,B2478/S123458,False,1.374487,0.004994,0,10,0.931306,0.026163,0.286651,0.009339,0.330595,0.016500,5734.40,65.10,True
163616,B58/S0123458,False,1.378470,0.088464,0,10,0.615332,0.088803,0.051774,0.010420,0.141665,0.040642,906.10,41.00,True
163674,B13468/S0123458,False,1.508385,0.000957,0,10,0.984694,0.011428,0.373324,0.009535,0.384916,0.005900,7434.20,68.90,True
163858,B14/S68,False,1.478847,0.000412,0,10,0.977086,0.020780,0.288923,0.007357,0.302759,0.011709,5833.00,68.50,True
163866,B134/S68,False,1.378243,0.001537,0,10,0.929331,0.015551,0.293883,0.007817,0.340117,0.012301,5883.70,64.90,True
164040,B367/S68,False,1.297744,0.000000,8,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
164128,B58/S68,False,-inf,,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
164292,B2678/S68,False,1.396393,0.000771,0,10,0.857994,0.301882,0.214635,0.075613,0.236154,0.083454,4297.00,59.80,True
164436,B246/S068,False,1.764143,0.001162,0,10,1.000000,0.000000,0.395356,0.003640,0.395356,0.003640,7910.80,70.00,True
164468,B2456/S068,False,1.157931,0.081431,0,10,0.253794,0.059717,0.007210,0.002211,0.112912,0.050879,113.20,16.00,True
164762,B13478/S068,False,1.426242,0.002763,0,10,0.940184,0.018137,0.308202,0.010290,0.348689,0.017347,6168.00,65.90,True
164764,B23478/S068,False,1.096576,0.003139,0,10,0.726721,0.255958,0.193593,0.068620,0.295955,0.104569,3876.20,50.40,True
164904,B35/S168,False,1.423343,0.103794,0,10,0.121732,0.052035,0.000554,0.000275,0.027364,0.011317,8.40,7.50,True
164972,B2356/S168,False,1.518666,0.002328,0,10,0.974686,0.007327,0.364727,0.011056,0.383780,0.010967,7273.10,68.20,True
164994,B17/S168,False,1.254108,0.003419,0,10,0.910249,0.017597,0.223852,0.003510,0.269982,0.007645,4488.30,63.30,True
165018,B1347/S168,False,1.486324,0.003063,0,10,0.969539,0.009802,0.346358,0.007304,0.368398,0.010573,6948.60,67.70,True
165100,B23567/S168,False,1.503672,0.000667,0,10,0.966293,0.011446,0.356246,0.009523,0.381355,0.008380,7144.90,67.60,True
165452,B236/S0168,False,1.375196,0.001517,0,10,0.953974,0.019625,0.325551,0.010100,0.357695,0.012608,6510.60,66.50,True
165456,B46/S0168,False,0.930204,0.115600,0,10,0.048693,0.020243,0.000430,0.000238,0.162502,0.108825,6.60,3.00,False
165656,B348/S0168,False,1.240469,0.003799,0,10,0.831382,0.035481,0.163127,0.017935,0.234937,0.017902,3159.90,57.80,True
165736,B3568/S0168,False,1.410371,0.024353,0,10,0.450559,0.086942,0.009094,0.002170,0.045498,0.013108,136.40,27.90,True
166236,B23468/S268,False,1.475202,0.002052,0,10,0.976836,0.011724,0.368182,0.007037,0.385829,0.008256,7313.10,68.30,True
166532,B27/S0268,False,1.526892,0.001016,0,10,0.981435,0.013666,0.330022,0.007725,0.342573,0.006628,6614.10,68.70,True
166560,B57/S0268,False,1.198416,0.086092,0,10,0.032462,0.013252,0.000196,0.000087,0.138963,0.084376,3.00,2.00,False
166644,B24567/S0268,False,1.356792,0.013394,0,10,0.864687,0.019957,0.252378,0.011267,0.336895,0.014767,5073.40,60.70,True
166792,B378/S0268,False,1.522949,0.049412,0,10,0.091753,0.054929,0.000379,0.000268,0.037009,0.028669,5.90,5.70,False
166896,B45678/S0268,False,1.213445,0.151805,0,10,0.176917,0.052147,0.001213,0.000501,0.039833,0.020080,18.60,10.90,True
166932,B24/S1268,False,1.731384,0.001398,0,10,0.998377,0.005133,0.421401,0.005728,0.422772,0.005846,8390.10,69.90,True
166986,B136/S1268,False,1.722206,0.001246,0,10,1.000000,0.000000,0.424143,0.005197,0.424143,0.005197,8459.30,70.00,True
166992,B46/S1268,False,1.229836,0.098408,0,10,0.075425,0.022900,0.000599,0.000277,0.086306,0.026482,9.10,4.60,False
167256,B3468/S1268,False,1.564009,0.001349,0,10,0.985432,0.010880,0.391467,0.004918,0.403137,0.008102,7833.80,69.00,True
167324,B23478/S1268,False,1.370692,0.001999,0,10,0.942405,0.019512,0.330613,0.006636,0.372122,0.010017,6619.10,66.00,True
167370,B13678/S1268,False,1.691907,0.001303,0,10,0.996754,0.006844,0.423096,0.005282,0.425856,0.005676,8446.50,69.80,True
167816,B378/S01268,False,1.484444,0.004909,0,10,0.922324,0.032934,0.254807,0.017485,0.298988,0.010067,5151.80,64.40,True
167976,B35/S368,False,1.180449,0.081876,0,10,0.042963,0.090764,0.000085,0.000185,0.001698,0.003611,1.30,2.60,False
167978,B135/S368,False,1.931069,0.001227,0,10,1.000000,0.000000,0.475326,0.002445,0.475326,0.002445,9443.10,70.00,True
168004,B26/S368,False,1.644569,0.001638,0,10,0.995131,0.007840,0.346971,0.003236,0.350381,0.004745,6950.50,69.70,True
168074,B137/S368,False,1.769918,0.001018,0,10,1.000000,0.000000,0.433573,0.004487,0.433573,0.004487,8650.70,70.00,True
168108,B2357/S368,False,1.813130,0.001535,0,10,1.000000,0.000000,0.464124,0.004208,0.464124,0.004208,9229.60,70.00,True
168800,B568/S0368,False,1.386294,0.000000,0,10,0.038954,0.020531,0.000143,0.000091,0.060886,0.039669,2.20,2.40,False
169080,B3456/S1368,False,1.497494,0.001998,0,10,0.967337,0.012764,0.360706,0.008484,0.385316,0.007856,7254.80,67.80,True
169188,B2567/S1368,False,1.806638,0.001503,0,10,1.000000,0.000000,0.435510,0.004247,0.435510,0.004247,8689.20,70.00,True
169306,B13468/S1368,False,1.797190,0.001553,0,10,1.000000,0.000000,0.468329,0.002765,0.468329,0.002765,9359.60,70.00,True
169344,B78/S1368,False,1.382204,0.011975,0,10,0.019477,0.019952,0.000091,0.000088,0.076608,0.091536,1.40,1.20,False
169480,B3/S01368,False,1.603920,0.004876,0,10,0.847852,0.078721,0.078264,0.016788,0.107173,0.013489,1267.40,57.20,True
169584,B456/S01368,False,1.360339,0.037351,0,10,0.223986,0.037327,0.002934,0.001369,0.054393,0.018241,44.90,13.80,True
169714,B14567/S01368,False,1.580344,0.002301,0,10,0.974858,0.015184,0.382525,0.011242,0.402353,0.007158,7654.30,68.20,True
169880,B3478/S01368,False,1.638739,0.001782,0,10,1.000000,0.000000,0.430004,0.004905,0.430004,0.004905,8599.00,70.00,True
169884,B23478/S01368,False,1.609713,0.001549,0,10,0.993714,0.007420,0.409385,0.007593,0.414580,0.007763,8236.30,69.50,True
170082,B156/S2368,False,1.421961,0.001431,0,10,0.949312,0.018439,0.310497,0.009396,0.344423,0.011379,6228.90,66.30,True
170304,B68/S2368,False,1.098586,0.000031,0,10,0.016231,0.017109,0.000104,0.000112,0.064000,0.068508,1.60,1.00,False
170410,B13578/S2368,False,1.896858,0.001453,0,10,1.000000,0.000000,0.477738,0.003671,0.477738,0.003671,9527.80,70.00,True
170626,B17/S02368,False,1.349332,0.078460,0,10,0.737422,0.054426,0.086272,0.012459,0.157870,0.017655,1517.10,49.20,True
170660,B257/S02368,False,1.692051,0.001185,0,10,1.000000,0.000000,0.429043,0.006387,0.429043,0.006387,8566.30,70.00,True
170834,B1468/S02368,False,1.801226,0.000973,0,10,1.000000,0.000000,0.450297,0.003884,0.450297,0.003884,8996.00,70.00,True
171090,B146/S12368,False,1.738788,0.001757,0,10,0.998377,0.005133,0.437613,0.006454,0.439030,0.006080,8747.80,69.90,True
171276,B238/S12368,False,1.323121,0.003671,0,10,0.859773,0.302276,0.311941,0.110012,0.341619,0.120308,6262.90,59.90,True
171410,B1478/S12368,False,1.656083,0.000971,0,10,0.996754,0.006844,0.410680,0.006407,0.413368,0.007394,8203.70,69.80,True
171796,B248/S012368,False,1.750812,0.001230,0,10,1.000000,0.000000,0.441069,0.005802,0.441069,0.005802,8766.10,70.00,True
171836,B23458/S012368,False,1.450173,0.002050,0,10,0.949822,0.016138,0.336167,0.009875,0.372377,0.008273,6715.90,66.60,True
171876,B2568/S012368,False,1.511372,0.001902,0,10,0.979888,0.010710,0.393181,0.007869,0.409369,0.005785,7813.20,68.60,True
171912,B378/S012368,False,1.428263,0.003908,0,10,0.974590,0.014967,0.336201,0.006417,0.354054,0.012663,6776.80,68.20,True
172316,B2348/S468,False,1.544286,0.001598,0,10,0.972364,0.007843,0.383396,0.004487,0.405388,0.006769,7671.50,68.10,True
172424,B378/S468,False,-inf,,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
172568,B34/S0468,False,1.479366,0.012506,0,10,0.906478,0.042768,0.111463,0.022513,0.134142,0.023054,1505.20,60.90,True
172674,B17/S0468,False,1.456907,0.002903,0,10,0.941258,0.021831,0.255965,0.008344,0.288762,0.007760,5140.50,65.70,True
172816,B48/S0468,False,0.001974,0.003785,0,10,0.051939,0.012803,0.000183,0.000101,0.051386,0.025802,2.80,3.20,False
172956,B23478/S0468,False,1.639592,0.001982,0,10,0.993508,0.008382,0.416235,0.006521,0.421676,0.006678,8325.10,69.60,True
173282,B1567/S1468,False,1.501223,0.004390,0,10,0.993829,0.011085,0.337448,0.006981,0.341630,0.005332,6760.40,69.60,True
173508,B2678/S1468,False,1.693172,0.001497,0,10,0.998377,0.005133,0.371671,0.005290,0.372876,0.005001,7427.80,69.90,True
173602,B15/S01468,False,1.511848,0.001167,0,10,0.980549,0.014794,0.331422,0.007999,0.344720,0.010517,6600.80,68.60,True
173832,B38/S01468,False,1.450902,0.055920,0,10,0.382041,0.087318,0.007755,0.002928,0.050807,0.014033,118.20,23.60,True
173968,B478/S01468,False,0.828241,0.125411,0,10,0.084401,0.022697,0.000639,0.000240,0.087389,0.056949,9.80,5.20,False
174124,B235/S2468,False,2.047896,0.001608,0,10,1.000000,0.000000,0.491435,0.003475,0.491435,0.003475,9788.90,70.00,True
174162,B146/S2468,False,1.946980,0.000839,0,10,1.000000,0.000000,0.477152,0.001524,0.477152,0.001524,9484.40,70.00,True
174172,B2346/S2468,False,1.902031,0.000783,0,10,1.000000,0.000000,0.473467,0.003904,0.473467,0.003904,9436.80,70.00,True
174276,B267/S2468,False,1.709353,0.001262,0,10,1.000000,0.000000,0.409926,0.002536,0.409926,0.002536,8176.10,70.00,True
174492,B23478/S2468,False,1.793124,0.001061,0,10,1.000000,0.000000,0.459235,0.003906,0.459235,0.003906,9148.00,70.00,True
174664,B36/S02468,False,1.886529,0.006415,0,10,0.899528,0.049136,0.055634,0.011898,0.067073,0.014144,588.60,57.10,True
175170,B16/S12468,False,1.352697,0.071859,0,10,0.386197,0.080413,0.020051,0.008273,0.128854,0.027166,320.00,24.60,True
175408,B458/S12468,False,1.371073,0.053720,0,10,0.428495,0.075045,0.007350,0.001936,0.040691,0.012703,113.20,26.40,True
175552,B678/S12468,False,1.295889,0.163519,0,10,0.038954,0.017448,0.000228,0.000169,0.089295,0.072611,3.50,2.40,False
175666,B145/S012468,False,1.832812,0.001130,0,10,1.000000,0.000000,0.469940,0.002925,0.469940,0.002925,9340.40,70.00,True
175690,B136/S012468,False,1.964579,0.001273,0,10,1.000000,0.000000,0.479717,0.002728,0.479717,0.002728,9537.60,70.00,True
175948,B2368/S012468,False,1.842829,0.000909,0,10,1.000000,0.000000,0.471537,0.003562,0.471537,0.003562,9413.80,70.00,True
176168,B35/S3468,False,1.904022,0.001729,0,10,1.000000,0.000000,0.474246,0.003329,0.474246,0.003329,9437.00,70.00,True
176176,B45/S3468,False,1.395862,0.011820,0,10,0.349384,0.087528,0.001248,0.000447,0.010993,0.005508,19.10,21.30,True
176258,B17/S3468,False,1.334061,0.013223,0,10,0.787626,0.034859,0.099528,0.011088,0.159704,0.016592,1726.20,53.30,True
176264,B37/S3468,False,1.424733,0.099394,0,10,0.379809,0.172666,0.002267,0.001536,0.011778,0.006397,26.60,23.00,True
176408,B348/S3468,False,1.524503,0.002458,0,10,0.997134,0.005518,0.418212,0.012025,0.420606,0.011173,8333.80,69.70,True
176834,B167/S03468,False,1.378971,0.003618,0,10,0.882034,0.011725,0.187478,0.010830,0.240500,0.012899,3614.80,61.50,True
177036,B2378/S03468,False,1.515405,0.003142,0,10,0.979382,0.012724,0.384344,0.009643,0.400594,0.008135,7705.90,68.60,True
177120,B5678/S03468,False,1.383762,0.004040,0,10,0.118485,0.039794,0.000580,0.000340,0.038330,0.025869,8.90,7.30,True
177234,B146/S13468,False,1.867320,0.001215,0,10,1.000000,0.000000,0.480617,0.002879,0.480617,0.002879,9588.30,70.00,True
177362,B1467/S13468,False,1.857144,0.000888,0,10,1.000000,0.000000,0.471910,0.002468,0.471910,0.002468,9405.20,70.00,True
177448,B358/S13468,False,1.953166,0.001169,0,10,1.000000,0.000000,0.479413,0.002724,0.479413,0.002724,9519.80,70.00,True
177484,B2368/S13468,False,1.723270,0.001357,0,10,1.000000,0.000000,0.449355,0.004806,0.449355,0.004806,8941.70,70.00,True
177564,B23478/S13468,False,1.668700,0.001525,0,10,1.000000,0.000000,0.427815,0.007856,0.427815,0.007856,8490.50,70.00,True
177680,B4/S013468,False,1.355941,0.011327,0,10,0.248332,0.048421,0.003404,0.000776,0.054746,0.016755,52.20,15.30,True
177704,B35/S013468,False,1.942204,0.001157,0,10,1.000000,0.000000,0.479060,0.002575,0.479060,0.002575,9519.10,70.00,True
178080,B578/S013468,False,1.476060,0.091302,0,10,0.099008,0.019432,0.001050,0.000329,0.098132,0.040651,16.10,6.10,False
178802,B1456/S023468,False,1.677833,0.000522,0,10,0.992510,0.010090,0.398723,0.009345,0.404741,0.008546,7993.90,69.50,True
178892,B2367/S023468,False,1.607602,0.001598,0,10,0.996754,0.006844,0.409399,0.007618,0.412048,0.006590,8198.40,69.80,True
179484,B2348/S123468,False,1.407370,0.004051,0,10,0.856186,0.301329,0.266023,0.095125,0.293708,0.104564,5249.80,60.00,True
179676,B234678/S123468,False,1.725615,0.001997,0,10,1.000000,0.000000,0.416923,0.004203,0.416923,0.004203,8354.50,70.00,True
179874,B157/S0123468,False,1.701801,0.008071,0,10,0.922889,0.010728,0.268597,0.016652,0.314932,0.018121,5412.50,64.70,True
179992,B348/S0123468,False,1.455361,0.005947,0,10,0.951512,0.019345,0.257739,0.014942,0.284351,0.012316,4954.80,66.10,True
180224,B/S568,False,-inf,,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
